Date,Time,CO,Benzene,NO2,Temperature,Humidity(%),Traffic_Volume,Particulate_Matter
07.05.04,15:00:00,1.9,8.4,106,19.2,35.6,35.00352494,129.6236031
07.05.04,13:00:00,2.2,10.9,110,19.7,28.5,55.23433572,127.7663022
07.05.04,6:00:00,1.5,7.5,72,14.3,60.5,57.83679285,170.0644659
07.05.04,10:00:00,2.4,9.3,114,18.6,42.8,34.7745695,130.1471237
07.05.04,20:00:00,1.5,7.5,85,13.9,62.9,48.73436421,152.8396161
07.05.04,19:00:00,2.2,10.5,96,13.9,62.7,31.97401543,153.0307631
07.05.04,1:00:00,2,7.5,91,13.5,67.8,31.83945264,131.5931023
07.05.04,23:00:00,2.1,7.3,101,13.3,63.6,41.60370369,173.4422906
07.05.04,22:00:00,2,7.7,97,13.4,64.6,41.34830694,142.6089621
07.05.04,21:00:00,2,8,97,13.4,65.2,34.96283231,163.5709373
07.05.04,16:00:00,2.3,9.4,116,14.2,60.5,37.09059162,142.1570318
07.05.04,0:00:00,2.3,8.2,102,13.8,64.7,53.80905313,125.9022151
07.05.04,9:00:00,3.4,15,127,16,50.9,53.84338889,162.6307419
07.05.04,7:00:00,3.7,19.8,106,14.9,56.9,33.17437979,175.8230618
07.05.04,18:00:00,4.3,17.4,133,12.7,70.4,43.79807185,159.1176765
07.05.04,8:00:00,4.2,22.1,107,16.4,50.2,50.22316855,168.66964
07.05.04,17:00:00,3.6,17.9,124,12.9,69.1,56.41286637,134.9075898
08.05.04,2:00:00,0.5,1.5,33,14.6,53.3,54.60160506,143.743859
08.05.04,3:00:00,-200,1.5,-200,14.3,51.7,120.5973123,60.62404175
08.05.04,4:00:00,-200,1.2,-200,10.9,67.5,116.1493664,70.73440623
08.05.04,5:00:00,-200,1.6,-200,7.4,85.2,126.067446,60.5507013
08.05.04,6:00:00,-200,2.6,-200,8.7,81.5,123.1280265,68.29215937
08.05.04,16:00:00,-200,5.4,-200,19.8,35.4,129.4406367,62.51893486
08.05.04,17:00:00,-200,7.1,-200,19.8,33.6,112.2810749,64.48480685
08.05.04,14:00:00,-200,4.3,-200,16.3,55.3,110.2026167,67.59347324
08.05.04,15:00:00,-200,6.5,-200,20,40.4,120.8885972,67.30208652
08.05.04,1:00:00,2.2,5.6,80,13.6,59.7,123.6283545,64.33116261
08.05.04,0:00:00,1.5,6.4,85,13.3,61.8,122.2623551,66.31070833
08.05.04,7:00:00,-200,5.9,-200,10.3,75.6,126.3578713,70.69312669
08.05.04,23:00:00,-200,6.9,-200,13.7,59.7,124.5439299,64.61298815
08.05.04,18:00:00,-200,9.5,-200,17.8,38.5,127.4275959,70.33882425
08.05.04,22:00:00,-200,9.3,-200,13.8,58.3,116.4229327,70.12450765
08.05.04,21:00:00,-200,9.9,-200,14.1,56.2,113.403888,69.42736542
08.05.04,9:00:00,-200,7.7,-200,13.6,66.1,122.4753208,63.49467687
08.05.04,10:00:00,-200,6.9,-200,14.7,63.1,130.1234418,60.90235492
08.05.04,8:00:00,-200,8.5,-200,11,75,122.4356406,69.84879623
08.05.04,13:00:00,-200,9.2,-200,16.2,60,112.2015665,67.33327831
08.05.04,19:00:00,-200,17,-200,16.7,44.6,127.22742,61.14427103
08.05.04,11:00:00,-200,10.1,-200,13.8,72.3,120.4252207,61.84726257
08.05.04,12:00:00,-200,11.1,-200,13.3,76.8,129.7463068,65.55500049
08.05.04,20:00:00,-200,15.4,-200,15.1,51.8,112.4730525,60.43391174
09.05.04,8:00:00,-200,2.6,-200,16.8,46.8,126.4320586,64.19563621
09.05.04,7:00:00,-200,4.5,-200,13.1,62.6,122.9822402,70.8965608
09.05.04,6:00:00,-200,5.2,-200,11.3,73.8,128.638927,64.6116588
09.05.04,9:00:00,-200,4.8,-200,17.9,44.8,129.3749035,69.98909526
09.05.04,16:00:00,-200,4.8,-200,17.8,46.7,113.9597729,66.92663335
09.05.04,17:00:00,-200,5.4,-200,17.8,44.4,127.1777558,63.81314248
09.05.04,10:00:00,-200,4.5,-200,17.8,49.5,127.21455,67.07828587
09.05.04,2:00:00,-200,8.3,-200,12.6,65.4,126.7599136,64.8851259
09.05.04,18:00:00,-200,6.3,-200,17.8,44.3,124.5735544,64.63552629
09.05.04,13:00:00,-200,4.1,-200,14.7,68.4,123.6662584,60.42419416
09.05.04,11:00:00,-200,4.9,-200,18.8,46.4,118.3533222,67.76307845
09.05.04,4:00:00,-200,8.4,-200,12.3,68,118.7893564,66.75035522
09.05.04,3:00:00,-200,8.7,-200,12.1,68.6,115.4582965,65.13326894
09.05.04,14:00:00,-200,4.8,-200,15.6,65.8,130.0937014,70.01338605
09.05.04,5:00:00,-200,8.1,-200,11.9,71.1,119.5750163,67.24075954
09.05.04,12:00:00,-200,5.8,-200,19.3,44,119.9064394,60.13413428
09.05.04,0:00:00,-200,7.1,-200,13.7,60.3,113.3514313,69.26870608
09.05.04,21:00:00,-200,8.4,-200,14.9,55,129.5289487,60.90603957
09.05.04,1:00:00,-200,9,-200,12.7,64.9,116.8383776,62.92220778
09.05.04,15:00:00,-200,7,-200,17.7,54,125.8032338,64.18208735
09.05.04,23:00:00,-200,8.8,-200,13.8,62.1,127.8557,67.47864915
09.05.04,20:00:00,-200,10.2,-200,15.6,51.6,110.3957534,67.59576645
09.05.04,22:00:00,-200,8.9,-200,13.8,59.8,123.8713618,64.37779672
09.05.04,19:00:00,-200,10.1,-200,16.4,47.8,122.3363462,63.32350729
10.05.04,3:00:00,-200,1.3,-200,13.8,63.2,119.8179509,63.23124449
10.05.04,2:00:00,-200,1.8,-200,14.4,60.1,118.8126814,65.16856867
10.05.04,4:00:00,-200,1.8,-200,14.2,62.9,111.0296864,65.47741773
10.05.04,5:00:00,-200,2.6,-200,14,63.8,110.5979765,63.6275218
10.05.04,1:00:00,-200,3,-200,14.9,57.6,122.0942524,68.40270192
10.05.04,23:00:00,1.1,6.4,86,16,56.5,128.8931056,64.55872902
10.05.04,0:00:00,-200,6.5,-200,13.9,61.1,114.5354638,65.82987136
10.05.04,22:00:00,1.7,9.6,95,15.8,56.2,123.146051,62.26467464
10.05.04,21:00:00,2.1,12.4,109,16.8,53.6,116.3374937,65.23567737
10.05.04,16:00:00,2.1,14.2,97,25.2,29.7,121.8069869,66.49366942
10.05.04,15:00:00,2.3,13.7,109,25,30.1,115.351604,61.66597693
10.05.04,13:00:00,2.2,12.9,104,20.8,40.6,127.6570681,62.76750465
10.05.04,11:00:00,2.1,11.7,95,20.3,44.1,115.0122394,65.50861398
10.05.04,6:00:00,-200,9.8,-200,13.4,67.4,128.9442529,60.6322387
10.05.04,14:00:00,2.2,13.4,102,21.5,39.7,121.995224,70.41641042
10.05.04,12:00:00,2.4,13.4,93,20.7,42.4,116.3069529,66.21288104
10.05.04,10:00:00,2.5,13.4,107,20,45,116.1255143,66.22879009
10.05.04,17:00:00,2.5,17.8,104,23.4,32,119.2218818,67.11283646
10.05.04,20:00:00,3,16.3,122,17.7,50.9,112.3592684,67.77104666
10.05.04,18:00:00,3.6,22,124,21,37.8,123.7784126,62.13805618
10.05.04,19:00:00,4,24.4,135,19.2,45.7,118.9601213,66.16908897
10.05.04,9:00:00,4.4,20.2,117,17.8,51.1,112.0032531,67.82388531
10.05.04,8:00:00,-200,35.2,-200,16,57.3,128.5162231,60.18851253
10.05.04,7:00:00,-200,31.5,-200,14.7,62.3,113.9215903,64.62111917
11.05.04,2:00:00,0.2,1.6,43,14.3,61.9,115.8592456,60.81348156
11.05.04,3:00:00,0.2,1.6,-200,12.8,66,120.7333889,68.90557473
11.05.04,4:00:00,-200,1.8,53,11.4,70.5,110.9736988,70.55030467
11.05.04,1:00:00,0.4,2.8,53,15,59.8,119.0103238,60.91063855
11.05.04,5:00:00,0.6,3.6,48,12,68,127.053959,63.24343229
11.05.04,0:00:00,0.9,6,78,14.2,64.1,126.7842712,66.79270585
11.05.04,6:00:00,1.4,8.4,64,11.3,70.4,112.7750866,66.11278372
11.05.04,14:00:00,2,11.6,86,24.2,31.2,130.6035592,62.98874521
11.05.04,15:00:00,1.9,12.2,91,26.5,27.2,114.6374377,67.43749086
11.05.04,13:00:00,2.3,14.4,94,23.8,31.7,129.832755,67.77844608
11.05.04,12:00:00,2.5,13.9,96,24.3,29.8,129.9774986,60.47211156
11.05.04,16:00:00,1.9,12.4,97,25.7,28.4,116.3281819,68.75884834
11.05.04,11:00:00,3,18.3,119,23.5,29.5,120.2040799,69.79468615
11.05.04,23:00:00,2.2,12.4,100,17.3,58.8,130.7179458,63.05701254
11.05.04,22:00:00,2.7,14.2,114,18.1,58.7,113.5991381,70.80712249
11.05.04,17:00:00,3.5,21.1,125,26.3,27.5,118.3892309,68.84955265
11.05.04,21:00:00,3.3,18.1,128,19.2,52.3,110.2465638,66.43387576
11.05.04,10:00:00,4.5,22.6,163,21.9,35.2,123.9544768,62.7113574
11.05.04,7:00:00,4.6,27.5,95,12.7,65.6,123.5656877,66.71363677
11.05.04,9:00:00,4.8,26,153,17.5,49.8,126.9185774,63.89684182
11.05.04,18:00:00,4.6,29.9,140,24.4,31.6,127.0354475,67.71928719
11.05.04,20:00:00,5,26.1,159,21.1,40.2,127.8988638,65.38487565
11.05.04,8:00:00,5.5,31,120,14.5,59.8,119.7149966,67.51680616
11.05.04,19:00:00,6.3,34.3,158,23.1,35.3,117.2219717,64.18763837
12.05.04,4:00:00,-200,2.7,47,15.6,62.2,112.8763581,60.67752804
12.05.04,3:00:00,0.6,3.1,-200,14.9,65.7,123.7627211,70.72815741
12.05.04,2:00:00,0.8,4.6,65,15.6,63.9,122.7257311,64.91903825
12.05.04,5:00:00,0.8,4.7,57,14,68.3,113.6935759,69.69642904
12.05.04,22:00:00,1.3,5.2,91,16.1,52,115.1786188,64.7349117
12.05.04,21:00:00,1.6,6.9,101,16.8,45.6,117.1015846,66.36742897
12.05.04,1:00:00,0.8,5.2,67,17.6,57.6,121.6568832,65.86570391
12.05.04,23:00:00,1.3,5.7,88,15.5,57.1,113.8973274,60.50469256
12.05.04,20:00:00,2.2,9.4,112,16.7,47.2,115.366011,69.2002189
12.05.04,0:00:00,1.7,8.7,88,16.9,58.8,111.0462886,69.89538194
12.05.04,6:00:00,1.5,9.6,73,14.5,65.7,122.9146187,65.07513807
12.05.04,18:00:00,2.9,13.4,107,17.4,48.6,117.2854087,60.19200195
12.05.04,19:00:00,3.4,14.8,123,17.6,43.7,130.1130949,62.37557865
12.05.04,17:00:00,2.8,13,116,17.7,56.3,117.0165925,60.23272412
12.05.04,15:00:00,2.5,12.6,114,17.1,64,113.3409615,67.5278018
12.05.04,16:00:00,2.4,12.7,123,17.3,61.1,120.4315274,62.48033888
12.05.04,14:00:00,3.1,14.7,126,17.4,67,119.3782958,69.29100529
12.05.04,11:00:00,3.4,17.9,125,20.9,44.6,129.5534721,69.2540271
12.05.04,10:00:00,3.9,22,108,19.7,51.9,117.5152956,70.40080872
12.05.04,12:00:00,3.3,22.7,117,21.9,43.3,111.5130758,69.84316157
12.05.04,7:00:00,4.1,23.6,95,15.5,62.2,122.8131969,60.63707314
12.05.04,9:00:00,5.1,26.6,121,18.8,52.4,121.5785755,67.85677021
12.05.04,13:00:00,5.1,29.3,131,20.4,55.7,111.6652187,67.3421891
12.05.04,8:00:00,5.9,37.4,110,17,56.8,123.8429518,70.83694426
13.05.04,4:00:00,-200,1,25,16.2,53,114.3312082,65.93037354
13.05.04,3:00:00,0.4,1.4,-200,16,53.7,118.2597075,66.91320401
13.05.04,5:00:00,0.4,1.7,49,16.2,53.7,123.1775818,67.12617346
13.05.04,2:00:00,0.6,2.5,47,16.2,52.8,112.4102852,64.49439361
13.05.04,1:00:00,1.2,4.7,75,16.4,50.5,111.9897011,60.76384511
13.05.04,6:00:00,1,4.5,85,15.9,55.3,125.7470499,60.09942887
13.05.04,0:00:00,1.6,6.5,96,16.2,50.2,130.4118746,63.31860608
13.05.04,11:00:00,1.6,7.2,90,17.6,49.7,111.9393732,61.31782643
13.05.04,14:00:00,1.7,7.9,93,19.5,45,113.8697977,70.80997962
13.05.04,12:00:00,1.9,8.7,97,17.2,52.8,126.4063899,62.2151618
13.05.04,15:00:00,2.1,9.8,98,19.5,45.5,119.5298132,68.6595127
13.05.04,13:00:00,2.4,11.1,98,18.2,49.6,118.5193831,69.0833367
13.05.04,9:00:00,2.4,10.6,119,16.6,55.6,115.0128243,70.84363885
13.05.04,7:00:00,2,9.4,106,16.2,55.6,127.0099805,66.67888976
13.05.04,10:00:00,2.4,11,122,17.4,51.8,117.7824631,63.36361162
13.05.04,22:00:00,2.7,12,121,17.8,55,122.8574434,62.77062045
13.05.04,16:00:00,3.1,16.4,123,19.8,44.3,121.5378684,65.67927257
13.05.04,23:00:00,3.3,17.4,123,17.5,56.4,125.1202653,67.92889131
13.05.04,21:00:00,3.3,15.9,131,18.2,54.7,127.7718637,66.49285586
13.05.04,8:00:00,3.6,17.9,136,16,59.3,128.2676301,66.4268043
13.05.04,18:00:00,4.5,20.2,148,20.3,44.4,111.2856101,61.10153656
13.05.04,19:00:00,3.9,21.7,133,19.8,47.9,115.6556112,66.29866662
13.05.04,17:00:00,4.6,22.6,148,20.3,43.1,127.7649667,65.74151495
13.05.04,20:00:00,4.6,21.2,141,19.1,52.3,127.1150375,62.80328543
14.05.04,3:00:00,1,5.1,-200,16.2,56.3,125.0843856,68.0154138
14.05.04,5:00:00,1.2,6.5,102,16,58.3,124.7013882,67.27415331
14.05.04,12:00:00,2,10.5,97,25.9,23.6,122.662098,67.85369715
14.05.04,11:00:00,1.9,10,101,25.5,25.6,129.9258487,63.40909153
14.05.04,4:00:00,-200,6.1,87,15.5,59.9,114.4236937,60.2132826
14.05.04,2:00:00,1.3,6.9,91,16.3,57,113.5108984,68.32534671
14.05.04,6:00:00,1.5,8.4,95,17.2,52.3,113.1925406,68.15185445
14.05.04,15:00:00,2.1,11.4,103,28.4,20.2,122.4029372,67.17899406
14.05.04,14:00:00,2.1,12.5,110,27.1,21.6,117.9205983,68.82546128
14.05.04,21:00:00,2.1,11.6,119,22,28.6,129.2120019,61.87837425
14.05.04,13:00:00,2.5,13,114,27.7,20.8,120.4739706,63.60752795
14.05.04,10:00:00,2.5,11.1,113,22.8,32.4,115.5484616,70.97552514
14.05.04,16:00:00,2.3,13.1,119,28.1,21.9,130.1293384,67.89295855
14.05.04,23:00:00,1.9,10.4,115,20.4,35.3,113.0495402,66.60363453
14.05.04,22:00:00,2.3,12.4,111,20.8,34.5,117.1301148,70.24840641
14.05.04,1:00:00,2.1,11.1,104,16.8,57.5,120.1966425,61.84310888
14.05.04,17:00:00,3,14.9,126,27.6,22.3,129.8757347,62.65846266
14.05.04,9:00:00,3.3,13.6,138,21,37.9,129.5824672,64.09976168
14.05.04,20:00:00,3.5,16.1,148,23.1,27.2,115.9171658,63.55658465
14.05.04,18:00:00,4.1,19.1,144,25.2,24.3,130.3232112,65.33635879
14.05.04,0:00:00,2.5,15,107,17.3,57.8,129.0837369,65.56699743
14.05.04,19:00:00,4.5,21.8,164,24.6,25.1,118.7866062,69.54573207
14.05.04,7:00:00,3.7,22.8,140,18.5,49.4,117.6159314,61.34316604
14.05.04,8:00:00,-200,29.1,-200,20,45.6,121.6644646,60.19043889
15.05.04,5:00:00,0.5,2.8,44,15.7,46.9,124.4386056,68.44719738
15.05.04,4:00:00,-200,4.4,58,14.6,51.4,129.6704145,62.72320675
15.05.04,6:00:00,0.6,3.9,49,15.3,49.7,116.1231924,69.37990199
15.05.04,14:00:00,1.3,6.4,75,26.1,21.1,123.4071064,65.23829623
15.05.04,2:00:00,1,5.4,71,17.4,43.4,122.0926059,69.09541216
15.05.04,3:00:00,1.1,5.6,-200,14.8,50.6,117.1349177,60.49171049
15.05.04,1:00:00,1.2,5.7,81,18,40.5,117.9484277,65.43209076
15.05.04,15:00:00,1.4,8.3,81,28.2,19.4,130.2527665,63.08843292
15.05.04,16:00:00,1.4,8.1,86,27.4,20.5,129.4300821,60.9744682
15.05.04,11:00:00,1.6,8.6,93,25,24.2,111.4117389,64.11570982
15.05.04,13:00:00,1.7,9.2,87,25.5,22.6,121.8637196,65.01571307
15.05.04,12:00:00,1.7,9.4,94,25.6,23.5,116.2740834,69.7247187
15.05.04,17:00:00,1.7,8.5,97,26,22.7,124.4363262,63.30466249
15.05.04,7:00:00,1.4,9.1,68,16,47.4,120.332199,65.82829947
15.05.04,21:00:00,2.2,10.2,124,20.9,33.2,115.2075894,68.37071729
15.05.04,22:00:00,1.6,9.9,97,20.2,34.3,123.7601593,60.17916864
15.05.04,18:00:00,2.3,11,117,23.8,27.1,129.9815423,67.53199726
15.05.04,0:00:00,1.9,9.7,103,19.1,38.3,123.5165471,69.67546136
15.05.04,10:00:00,2.6,12.7,127,23.1,30.3,123.8960032,61.33968538
15.05.04,19:00:00,2.5,12.1,120,23,28.7,117.8919524,62.78186677
15.05.04,23:00:00,2.6,12,112,19.6,37,125.5518036,61.37423275
15.05.04,8:00:00,2.6,13.6,108,17.6,43.3,113.2513857,65.02636792
15.05.04,9:00:00,2.8,15.8,117,20.3,37.4,113.3303749,60.38051513
15.05.04,20:00:00,3.3,15,149,21.7,31.8,110.7855582,66.73088629
16.05.04,5:00:00,0.4,2.2,45,13.5,50.1,112.7719834,61.92566767
16.05.04,4:00:00,-200,2.6,43,15.2,45.5,113.3350327,66.79432994
16.05.04,6:00:00,0.4,2,47,14.2,49.9,123.8547185,67.97466771
16.05.04,3:00:00,0.8,4.2,-200,15.9,44.7,117.5446196,63.83734435
16.05.04,2:00:00,0.9,4.6,54,16.7,43.4,111.7814245,64.81555832
16.05.04,7:00:00,0.8,4.2,58,13.8,51.4,124.920349,70.22715379
16.05.04,23:00:00,1.4,5.6,93,20.3,28.5,113.2871788,61.54604235
16.05.04,13:00:00,0.9,4.8,56,30.6,19.4,119.0975927,61.9485313
16.05.04,8:00:00,0.9,5.2,69,16.3,45.1,113.7870695,60.05642262
16.05.04,14:00:00,0.9,5.3,60,29.9,22,114.4580742,61.02592403
16.05.04,1:00:00,1.5,7.1,88,17,43.3,125.3569264,65.91994047
16.05.04,11:00:00,1.6,7.9,92,28.2,19,112.8170057,63.73683756
16.05.04,12:00:00,1.4,7.7,82,29.5,19.8,113.2874038,61.44995133
16.05.04,22:00:00,1.4,5.9,97,20.8,36.3,130.1202882,65.3306984
16.05.04,9:00:00,1.6,8.2,89,19.2,35.4,114.4528637,65.63697881
16.05.04,10:00:00,2,9.8,105,25.5,21.1,128.6519,68.97881938
16.05.04,21:00:00,1.6,7,95,22.9,37,115.1140338,64.29234629
16.05.04,15:00:00,1.2,7.1,64,31.5,21.9,127.2896406,63.80543818
16.05.04,0:00:00,2.3,10.5,95,18.1,40.9,115.8736885,65.39605253
16.05.04,16:00:00,1.4,9.2,85,31.2,24.6,111.6167057,70.73538306
16.05.04,20:00:00,2.4,10.6,118,23.7,39.4,121.5799188,61.54640207
16.05.04,18:00:00,1.8,9.9,106,26.8,33.5,130.2595314,61.12365145
16.05.04,17:00:00,1.9,10.1,107,30.4,26.5,130.7224603,68.9067853
16.05.04,19:00:00,2.7,15.1,125,25.5,37.4,111.2957349,62.98638469
17.05.04,3:00:00,0.4,1.4,-200,17.4,30.2,125.4651593,69.30395025
17.05.04,2:00:00,0.5,1.8,37,18.4,27.6,115.4623213,67.10121241
17.05.04,4:00:00,-200,1.4,40,16.3,34.1,118.7128206,64.64652927
17.05.04,1:00:00,0.9,3.7,67,19.1,25.9,121.544334,66.69554215
17.05.04,0:00:00,1.4,5.4,85,19.6,26.5,126.5872209,67.44992492
17.05.04,5:00:00,0.5,3.5,75,15.8,36.5,125.7852064,65.40809036
17.05.04,21:00:00,1.2,6.4,81,21.1,26.2,115.1162143,66.03034124
17.05.04,22:00:00,1.2,7.1,73,20.9,28.8,118.9705208,66.06059702
17.05.04,11:00:00,1.5,8.3,92,24.2,21.7,117.5002686,60.65902794
17.05.04,15:00:00,1.7,7.7,99,25.8,18.6,115.5161191,66.07550679
17.05.04,13:00:00,1.7,9.1,88,25.8,19.5,126.3413259,60.62207073
17.05.04,14:00:00,1.5,8.5,86,26.3,18.9,121.2317517,65.78071173
17.05.04,10:00:00,1.7,8.5,94,22.3,24.1,110.9484285,67.34579493
17.05.04,9:00:00,1.8,8.6,90,19.8,28.5,121.6774743,70.40597175
17.05.04,23:00:00,1.3,7.4,80,20.2,31.2,116.9170568,70.87322425
17.05.04,6:00:00,1.3,7,102,16,38.1,118.5474256,63.18917702
17.05.04,8:00:00,2,8.9,142,18.5,31.2,114.1206265,70.76610422
17.05.04,16:00:00,1.7,9,95,25.7,19.4,113.7512978,60.37940267
17.05.04,12:00:00,1.9,10.1,97,25.1,20.8,119.0780275,66.60023828
17.05.04,20:00:00,3,12.7,122,22,24,115.8940535,69.63532897
17.05.04,17:00:00,2.4,13.4,105,26.7,17.1,119.1891495,62.71203857
17.05.04,18:00:00,3.1,15.6,121,24.3,19.8,122.4057763,69.5158717
17.05.04,7:00:00,2.6,14.4,113,17.6,35,112.8773794,61.73187064
17.05.04,19:00:00,3.4,17.8,125,23.5,20.8,114.4915905,63.35491026
18.05.04,3:00:00,0.2,1.2,-200,21.2,32.9,126.9346676,65.05597902
18.05.04,2:00:00,0.3,2,50,20,34.5,112.2946567,62.09358339
18.05.04,4:00:00,-200,1.5,23,18.3,40,112.7112918,67.19927115
18.05.04,1:00:00,0.4,2.4,59,20.8,32.3,123.7701143,63.92908578
18.05.04,5:00:00,0.5,3.1,37,17,44.6,117.3132044,69.06406967
18.05.04,0:00:00,1,5.2,65,20,31.5,119.8496469,70.72565444
18.05.04,6:00:00,0.9,6.3,54,17.1,45.3,113.417804,68.38912001
18.05.04,22:00:00,1.2,8.7,75,21.1,36.5,124.5752215,67.74607008
18.05.04,23:00:00,1.7,8.3,96,20.2,38.6,115.8169176,60.4254724
18.05.04,11:00:00,1.9,11,103,27.4,22.8,126.5025033,67.05735956
18.05.04,16:00:00,1.9,10.1,105,31.7,19.5,117.0781329,62.47780518
18.05.04,21:00:00,2.4,12.3,122,22.2,33.4,116.4327211,68.25368255
18.05.04,14:00:00,2,12.5,106,30.6,20.2,115.326728,60.37475148
18.05.04,15:00:00,2.3,13.8,127,32.2,18.9,116.6829131,67.29840407
18.05.04,10:00:00,2.4,12.3,119,25.3,27,128.0734585,63.58469662
18.05.04,20:00:00,3.4,15.8,135,23.7,30,117.9587074,63.48552781
18.05.04,12:00:00,2.7,15.4,123,30,20,129.1758679,66.55351891
18.05.04,13:00:00,2.9,17,126,30.9,19.1,123.6694999,65.84456351
18.05.04,9:00:00,3.2,14.6,115,20.3,38.1,116.0963224,67.43527835
18.05.04,17:00:00,3,19.3,130,30.9,20.5,113.2692016,60.86527719
18.05.04,7:00:00,2.7,19.3,94,17.1,46.5,121.3477419,70.97625409
18.05.04,19:00:00,4.7,25.5,162,25.8,27,116.8011523,63.21783632
18.05.04,18:00:00,4.4,22.7,160,27.5,24.7,130.181546,62.13375296
18.05.04,8:00:00,6.5,38.9,139,18.8,39.7,120.4641398,69.51986678
19.05.04,4:00:00,-200,2.2,52,16.3,51.4,114.8329927,70.88740193
19.05.04,3:00:00,0.3,1.8,-200,18.7,44.3,118.5082327,60.07121415
19.05.04,5:00:00,0.3,2.2,46,17,49.2,117.1382258,60.1311226
19.05.04,2:00:00,0.5,3,65,18.4,45.7,113.8234789,62.76542039
19.05.04,1:00:00,0.7,4.2,68,19.2,43.6,118.070837,69.47408895
19.05.04,6:00:00,0.7,5.7,54,16.4,52.1,113.199177,68.08207183
19.05.04,0:00:00,1.2,7.7,84,19.3,43,130.2895503,62.23693993
19.05.04,11:00:00,2.1,11.5,122,27.7,26.3,126.3325302,67.74292318
19.05.04,12:00:00,2,13.4,113,30.1,22.1,119.6572806,60.28867817
19.05.04,21:00:00,2,9.3,118,20.8,41.8,118.6806208,67.07407004
19.05.04,14:00:00,2.1,13,118,31,22.6,125.1677745,65.46705075
19.05.04,15:00:00,2.3,14,125,31.6,21,118.0608961,70.43932786
19.05.04,13:00:00,2.2,15.2,115,31,22.9,122.1771184,69.25211939
19.05.04,22:00:00,1.7,9,103,19.7,47.1,123.6204925,65.9732288
19.05.04,16:00:00,2.5,15.5,135,30.4,24.7,121.4155283,65.74056173
19.05.04,23:00:00,2,9.6,122,18.9,52.2,123.4284801,64.72103622
19.05.04,10:00:00,2.6,13.4,134,26.4,28.9,115.4858011,61.32041358
19.05.04,17:00:00,3.4,19.3,149,28.8,26.3,125.1949315,67.9793676
19.05.04,20:00:00,3.8,18.4,154,22.9,36.5,112.2061989,64.67380645
19.05.04,18:00:00,4.3,21.9,162,26.4,30.1,113.058641,68.2696543
19.05.04,19:00:00,3.8,21.1,151,24.7,31.5,110.7608204,66.94999637
19.05.04,7:00:00,3.1,20.9,94,16.4,53.4,110.21023,63.48842474
19.05.04,9:00:00,4.6,22,165,21,41.1,118.7217337,60.09499801
19.05.04,8:00:00,6.2,36.7,155,18.6,46.8,129.6680054,66.36036926
20.05.04,4:00:00,-200,1.6,26,19.6,47.7,130.64968,70.71182761
20.05.04,3:00:00,0.3,1.7,-200,19.8,46.2,120.3414006,64.81489461
20.05.04,5:00:00,0.3,2.3,35,17.3,54.1,128.2936781,62.42830616
20.05.04,2:00:00,0.5,3.1,59,18.4,51.7,116.5069094,60.74578781
20.05.04,1:00:00,0.8,5.8,73,18,53,127.3170108,66.05460585
20.05.04,6:00:00,0.9,6.6,68,15.8,59,126.2211543,69.27518402
20.05.04,0:00:00,1.5,8.2,102,18.5,50.1,126.9674345,67.95698577
20.05.04,14:00:00,1.9,12.3,120,31.1,22.3,110.2923347,65.4403885
20.05.04,12:00:00,2,12,108,30.3,23.3,118.4886964,65.91836961
20.05.04,10:00:00,2.2,12.4,117,26.1,30,115.115194,68.56184052
20.05.04,13:00:00,2,13.3,107,31.3,22.3,129.3673671,60.9454057
20.05.04,11:00:00,2.2,12.5,117,28.6,25.8,130.0319439,64.51380474
20.05.04,23:00:00,2.1,12.3,117,20.2,42.8,111.3328266,60.0381922
20.05.04,16:00:00,2.2,13.7,138,32.6,19.3,129.9836901,67.16590156
20.05.04,21:00:00,2.9,13.4,143,22.2,34.4,118.3104101,67.18978139
20.05.04,22:00:00,2.6,12.8,137,20.7,38,127.712972,70.03199319
20.05.04,15:00:00,2.7,16,150,32.4,20.4,126.499487,63.49114153
20.05.04,20:00:00,4.5,20.6,179,24.1,29.9,126.119179,66.31973968
20.05.04,18:00:00,4.1,23.7,168,27.7,24.8,115.75722,70.81421221
20.05.04,17:00:00,3.5,21.7,148,31.2,20.3,118.7792738,60.3268059
20.05.04,19:00:00,4.4,22.1,172,25.7,27.9,121.5068115,70.41302185
20.05.04,9:00:00,4,18.1,83,20.7,46.4,130.9294699,64.5082715
20.05.04,7:00:00,2.8,19.6,97,16.6,55.9,129.1397914,61.08203773
20.05.04,8:00:00,5.4,32.9,146,18.7,52.8,113.7025167,61.47135143
21.05.04,2:00:00,0.3,2.5,58,20,41.5,117.1441508,63.07226084
21.05.04,5:00:00,0.3,2.6,47,16.4,50.2,112.7681042,66.40281894
21.05.04,4:00:00,-200,2.8,47,16.5,50.2,113.2216891,64.58167041
21.05.04,3:00:00,0.3,2.7,-200,16.3,51.6,122.3448001,62.43949142
21.05.04,1:00:00,0.6,3.8,64,20.1,42,114.4468341,61.76599399
21.05.04,6:00:00,0.7,7,62,14.9,54.7,112.6612586,70.45407405
21.05.04,0:00:00,1.2,6.8,93,20.5,42,116.1443284,65.68810739
21.05.04,11:00:00,1.8,11.2,117,28.5,23.8,123.8484551,60.38722648
21.05.04,17:00:00,2.7,10.2,122,30.2,22.6,113.5254204,61.26109818
21.05.04,12:00:00,1.9,11.6,106,29.7,23.7,117.362484,60.51947871
