,temperature,rain_1h,snow_1h,clouds_percentage,date_time,population_density,holiday_0,holiday_1,holiday_2,holiday_3,holiday_4,holiday_5,holiday_6,holiday_7,holiday_8,holiday_9,holiday_10,holiday_11
25142,299.64,0.0,0.0,20,9,3871,0,0,0,0,0,0,0,1,0,0,0,0
13255,274.27,0.0,0.0,90,19,3645,0,0,0,0,0,0,0,1,0,0,0,0
23943,292.68,0.0,0.0,75,16,4805,0,0,0,0,0,0,0,1,0,0,0,0
34583,301.75,0.0,0.0,40,15,4762,0,0,0,0,0,0,0,1,0,0,0,0
19433,280.72,0.0,0.0,90,23,956,0,0,0,0,0,0,0,1,0,0,0,0
36135,294.88,0.0,0.0,75,16,6326,0,0,0,0,0,0,0,1,0,0,0,0
24124,293.75,0.51,0.0,0,2,761,0,0,0,0,0,0,0,1,0,0,0,0
46684,305.0,0.0,0.0,1,16,6163,0,0,0,0,0,0,0,1,0,0,0,0
40916,264.44,0.0,0.0,1,23,979,0,0,0,0,0,0,0,1,0,0,0,0
20851,268.41,0.0,0.0,90,9,4915,0,0,0,0,0,0,0,1,0,0,0,0
6532,295.84,0.0,0.0,75,18,4855,0,0,0,0,0,0,0,1,0,0,0,0
38848,271.87,0.0,0.0,5,20,2694,0,0,0,0,0,0,0,1,0,0,0,0
411,279.65,0.0,0.0,87,6,5162,0,0,0,0,0,0,0,1,0,0,0,0
6149,286.52,0.0,0.0,90,7,1120,0,0,0,0,0,0,0,1,0,0,0,0
30424,273.95,0.0,0.0,90,9,4616,0,0,0,0,0,0,0,1,0,0,0,0
34331,303.03,0.0,0.0,75,17,5965,0,0,0,0,0,0,0,1,0,0,0,0
6717,285.48,0.3,0.0,90,4,812,0,0,0,0,0,0,0,1,0,0,0,0
14244,289.04,2.98,0.0,90,23,1039,0,0,0,0,0,0,0,1,0,0,0,0
42657,274.08,0.0,0.0,90,21,2012,0,0,0,0,0,0,0,1,0,0,0,0
42723,276.38,0.0,0.0,1,22,1736,0,0,0,0,0,0,0,1,0,0,0,0
25533,296.48,0.0,0.0,0,11,4826,0,0,0,0,0,0,0,1,0,0,0,0
35845,292.53,0.0,0.0,1,8,6052,0,0,0,0,0,0,0,1,0,0,0,0
19584,272.08,0.0,0.0,75,6,5946,0,0,0,0,0,0,0,1,0,0,0,0
25315,295.21,0.0,0.0,90,13,4338,0,0,0,0,0,0,0,1,0,0,0,0
32043,275.72,0.0,0.0,90,5,618,0,0,0,0,0,0,0,1,0,0,0,0
47937,291.21,2.96,0.0,90,21,3497,0,0,0,0,0,0,0,1,0,0,0,0
32795,281.87,0.0,0.0,1,23,1072,0,0,0,0,0,0,0,1,0,0,0,0
3910,269.92,0.0,0.0,90,9,5134,0,0,0,0,0,0,0,1,0,0,0,0
10877,260.11,0.0,0.0,64,22,1796,0,0,0,0,0,0,0,1,0,0,0,0
45744,303.72,0.0,0.0,75,19,3412,0,0,0,0,0,0,0,1,0,0,0,0
7653,301.64,0.0,0.0,0,20,2920,0,0,0,0,0,0,0,1,0,0,0,0
28164,283.49,0.0,0.0,90,20,2722,0,0,0,0,0,0,0,1,0,0,0,0
43290,267.92,0.0,0.0,90,2,198,0,0,0,0,0,0,0,1,0,0,0,0
16429,292.73,0.0,0.0,1,0,826,0,0,0,0,0,0,0,1,0,0,0,0
42355,273.08,0.0,0.0,5,12,5113,0,0,0,0,0,0,0,1,0,0,0,0
15974,292.061,0.0,0.0,8,21,3299,0,0,0,0,0,0,0,1,0,0,0,0
21476,274.65,0.0,0.0,90,0,691,0,0,0,0,0,0,0,1,0,0,0,0
20194,271.8,0.0,0.0,90,10,1952,0,0,0,0,0,0,0,1,0,0,0,0
14858,292.27,0.25,0.0,36,21,2655,0,0,0,0,0,0,0,1,0,0,0,0
15207,294.35,0.0,0.0,1,20,3030,0,0,0,0,0,0,0,1,0,0,0,0
13331,274.62,0.0,0.0,90,23,1000,0,0,0,0,0,0,0,1,0,0,0,0
28602,282.75,0.0,0.0,75,15,4966,0,0,0,0,0,0,0,1,0,0,0,0
31759,263.35,0.0,0.0,1,3,571,0,0,0,0,0,0,0,1,0,0,0,0
30145,272.48,0.0,0.0,75,11,4327,0,0,0,0,0,0,0,1,0,0,0,0
15438,295.47,0.0,0.0,76,9,3336,0,0,0,0,0,0,0,1,0,0,0,0
30979,276.53,0.0,0.0,1,17,5766,0,0,0,0,0,0,0,1,0,0,0,0
28880,267.6,0.0,0.0,90,19,3069,0,0,0,0,0,0,0,1,0,0,0,0
47779,287.93,2.16,0.0,90,1,351,0,0,0,0,0,0,0,1,0,0,0,0
35368,296.83,0.0,0.0,1,23,2239,0,0,0,0,0,0,0,1,0,0,0,0
24620,297.94,0.0,0.0,40,14,3554,0,0,0,0,0,0,0,1,0,0,0,0
1443,269.4,0.0,0.0,40,14,4206,0,0,0,0,0,0,0,1,0,0,0,0
32312,281.48,0.0,0.0,90,4,812,0,0,0,0,0,0,0,1,0,0,0,0
1255,275.85,0.0,0.0,20,11,4416,0,0,0,0,0,0,0,1,0,0,0,0
4821,274.29,0.0,0.0,1,10,4070,0,0,0,0,0,0,0,1,0,0,0,0
46055,299.42,0.0,0.0,75,15,4674,0,0,0,0,0,0,0,1,0,0,0,0
37519,290.01,0.0,0.0,40,14,5178,0,0,0,0,0,0,0,1,0,0,0,0
1506,262.6,0.0,0.0,1,10,4315,0,0,0,0,0,0,0,1,0,0,0,0
23843,289.42,0.0,0.0,20,2,321,0,0,0,0,0,0,0,1,0,0,0,0
29768,255.15,0.0,0.0,5,20,2370,0,0,0,0,0,0,0,1,0,0,0,0
22839,282.62,0.0,0.0,1,11,4941,0,0,0,0,0,0,0,1,0,0,0,0
2057,274.94,0.0,0.0,90,8,1616,0,0,0,0,0,0,0,1,0,0,0,0
3574,266.9,0.0,0.0,77,8,6544,0,0,0,0,0,0,0,1,0,0,0,0
21397,278.65,0.0,0.0,40,0,1108,0,0,0,0,0,0,0,1,0,0,0,0
34141,287.08,0.0,0.0,90,19,3317,0,0,0,0,0,0,0,1,0,0,0,0
29124,257.29,0.0,0.0,75,11,4929,0,0,0,0,0,0,0,1,0,0,0,0
43461,283.42,0.0,0.0,75,17,6268,0,0,0,0,0,0,0,1,0,0,0,0
16445,301.62,0.0,0.0,1,16,6030,0,0,0,0,0,0,0,1,0,0,0,0
30802,264.47,0.0,0.0,1,6,5626,0,0,0,0,0,0,0,1,0,0,0,0
41416,254.15,0.0,0.0,1,4,254,0,0,0,0,0,0,0,1,0,0,0,0
700,276.61,0.0,0.0,90,15,4405,0,0,0,0,0,0,0,1,0,0,0,0
23782,287.57,0.0,0.0,1,1,607,0,0,0,0,0,0,0,1,0,0,0,0
14895,299.34,0.0,0.0,1,17,6888,0,0,0,0,0,0,0,1,0,0,0,0
13764,279.63,0.25,0.0,75,1,754,0,0,0,0,0,0,0,1,0,0,0,0
24448,303.69,0.0,0.0,75,12,4544,0,0,0,0,0,0,0,1,0,0,0,0
40908,269.74,0.0,0.0,40,15,4287,0,0,0,0,0,0,0,1,0,0,0,0
22297,273.65,0.0,0.0,90,8,5941,0,0,0,0,0,0,0,1,0,0,0,0
18209,292.74,0.0,0.0,40,15,2749,0,0,0,0,0,0,0,1,0,0,0,0
24210,295.71,0.0,0.0,68,16,6556,0,0,0,0,0,0,0,1,0,0,0,0
31195,276.66,0.0,0.0,1,2,313,0,0,0,0,0,0,0,1,0,0,0,0
26610,293.27,0.0,0.0,1,17,5646,0,0,0,0,0,0,0,1,0,0,0,0
27654,291.14,0.0,0.0,44,14,4825,0,0,0,0,0,0,0,1,0,0,0,0
15494,289.72,0.0,0.0,75,8,6191,0,0,0,0,0,0,0,1,0,0,0,0
23517,298.74,0.0,0.0,1,15,4473,0,0,0,0,0,0,0,1,0,0,0,0
3405,263.02,0.0,0.0,87,7,6274,0,0,0,0,0,0,0,1,0,0,0,0
25563,300.68,0.0,0.0,56,17,4593,0,0,0,0,0,0,0,1,0,0,0,0
33008,291.09,0.0,0.0,90,22,1559,0,0,0,0,0,0,0,1,0,0,0,0
14171,282.68,0.0,0.0,90,12,5315,0,0,0,0,0,0,0,1,0,0,0,0
17055,300.45,0.0,0.0,40,17,3945,0,0,0,0,0,0,0,1,0,0,0,0
7800,297.56,0.0,0.0,0,6,1581,0,0,0,0,0,0,0,1,0,0,0,0
42180,266.09,0.0,0.0,40,21,2951,0,0,0,0,0,0,0,1,0,0,0,0
1570,270.47,0.0,0.0,6,3,381,0,0,0,0,0,0,0,1,0,0,0,0
33061,278.89,0.0,0.0,90,4,826,0,0,0,0,0,0,0,1,0,0,0,0
28018,280.88,0.0,0.0,1,11,4227,0,0,0,0,0,0,0,1,0,0,0,0
1153,266.15,0.0,0.0,20,5,2571,0,0,0,0,0,0,0,1,0,0,0,0
47263,299.47,0.25,0.0,75,19,3945,0,0,0,0,0,0,0,1,0,0,0,0
18723,280.47,0.0,0.0,1,1,431,0,0,0,0,0,0,0,1,0,0,0,0
9441,283.32,0.25,0.0,76,15,5351,0,0,0,0,0,0,0,1,0,0,0,0
18196,280.12,0.25,0.0,90,6,655,0,0,0,0,0,0,0,1,0,0,0,0
26867,292.6,0.25,0.0,80,3,412,0,0,0,0,0,0,0,1,0,0,0,0
30975,275.28,0.0,0.0,1,13,4679,0,0,0,0,0,0,0,1,0,0,0,0
35607,297.23,0.0,0.0,40,18,4178,0,0,0,0,0,0,0,1,0,0,0,0
23964,295.87,0.0,0.0,20,11,4397,0,0,0,0,0,0,0,1,0,0,0,0
46610,291.94,0.0,0.0,1,2,665,0,0,0,0,0,0,0,1,0,0,0,0
9967,267.32,0.0,0.0,64,0,458,0,0,0,0,0,0,0,1,0,0,0,0
3687,264.76,0.0,0.0,20,14,4422,0,0,0,0,0,0,0,1,0,0,0,0
33712,289.72,0.0,0.0,90,7,6863,0,0,0,0,0,0,0,1,0,0,0,0
24633,289.14,0.0,0.0,1,3,436,0,0,0,0,0,0,0,1,0,0,0,0
16482,294.67,0.0,0.0,1,3,359,0,0,0,0,0,0,0,1,0,0,0,0
56,291.77,0.0,0.0,75,21,2822,0,0,0,0,0,0,0,1,0,0,0,0
39537,264.76,0.0,0.0,1,4,1072,0,0,0,0,0,0,0,1,0,0,0,0
43280,268.15,0.0,0.0,90,23,526,0,0,0,0,0,0,0,1,0,0,0,0
23554,292.78,0.0,0.0,40,4,896,0,0,0,0,0,0,0,1,0,0,0,0
11286,250.8,0.0,0.0,1,9,3902,0,0,0,0,0,0,0,1,0,0,0,0
44581,296.82,0.0,0.0,5,22,2222,0,0,0,0,0,0,0,1,0,0,0,0
34269,289.28,0.0,0.0,1,3,480,0,0,0,0,0,0,0,1,0,0,0,0
46432,295.58,0.0,0.0,90,15,4493,0,0,0,0,0,0,0,1,0,0,0,0
27359,292.535,0.0,0.0,88,19,3436,0,0,0,0,0,0,0,1,0,0,0,0
14002,279.71,0.59,0.0,90,23,3283,0,0,0,0,0,0,0,1,0,0,0,0
13763,279.72,0.0,0.0,75,0,1246,0,0,0,0,0,0,0,1,0,0,0,0
27299,271.178,0.0,0.0,0,4,790,0,0,0,0,0,0,0,1,0,0,0,0
1899,269.78,0.0,0.0,90,21,1983,0,0,0,0,0,0,0,1,0,0,0,0
46917,287.15,0.0,0.0,1,5,3163,0,0,0,0,0,0,0,1,0,0,0,0
16958,299.75,0.0,0.0,40,14,5071,0,0,0,0,0,0,0,1,0,0,0,0
21662,286.79,0.0,0.0,90,21,2030,0,0,0,0,0,0,0,1,0,0,0,0
21956,283.51,0.0,0.0,1,17,6321,0,0,0,0,0,0,0,1,0,0,0,0
41101,267.58,0.0,0.0,1,16,6838,0,0,0,0,0,0,0,1,0,0,0,0
30444,273.75,0.0,0.0,90,22,1370,0,0,0,0,0,0,0,1,0,0,0,0
46484,294.22,0.0,0.0,90,10,4357,0,0,0,0,0,0,0,1,0,0,0,0
30216,273.28,0.0,0.0,1,5,2810,0,0,0,0,0,0,0,1,0,0,0,0
36654,291.72,0.0,0.0,90,18,3845,0,0,0,0,0,0,0,1,0,0,0,0
25159,294.82,0.0,0.0,1,2,5,0,0,0,0,0,0,0,1,0,0,0,0
26802,289.92,0.0,0.0,92,10,4434,0,0,0,0,0,0,0,1,0,0,0,0
18148,288.58,0.38,0.0,20,9,5642,0,0,0,0,0,0,0,1,0,0,0,0
13845,280.89,0.0,0.0,20,10,4517,0,0,0,0,0,0,0,1,0,0,0,0
27900,289.95,0.0,0.0,90,14,4725,0,0,0,0,0,0,0,1,0,0,0,0
27921,284.81,0.0,0.0,1,11,4305,0,0,0,0,0,0,0,1,0,0,0,0
792,278.27,0.0,0.0,20,11,4804,0,0,0,0,0,0,0,1,0,0,0,0
30507,270.95,0.0,0.0,90,7,6368,0,0,0,0,0,0,0,1,0,0,0,0
4706,274.04,0.0,0.0,90,8,5875,0,0,0,0,0,0,0,1,0,0,0,0
38470,276.75,0.0,0.0,90,21,2077,0,0,0,0,0,0,0,1,0,0,0,0
37575,282.94,0.0,0.0,5,22,2543,0,0,0,0,0,0,0,1,0,0,0,0
8869,293.49,0.0,0.0,75,6,6067,0,0,0,0,0,0,0,1,0,0,0,0
21567,263.15,0.0,0.0,90,8,5959,0,0,0,0,0,0,0,1,0,0,0,0
15306,299.54,0.0,0.0,92,14,5278,0,0,0,0,0,0,0,1,0,0,0,0
42661,274.08,0.0,0.0,90,22,1413,0,0,0,0,0,0,0,1,0,0,0,0
3676,256.8,0.0,0.0,90,7,962,0,0,0,0,0,0,0,1,0,0,0,0
47268,296.68,0.25,0.0,40,23,2147,0,0,0,0,0,0,0,1,0,0,0,0
15485,291.16,0.0,0.0,12,23,1309,0,0,0,0,0,0,0,1,0,0,0,0
16907,302.17,0.0,0.0,40,16,5413,0,0,0,0,0,0,0,1,0,0,0,0
45765,304.86,0.0,0.0,1,15,5743,0,0,0,0,0,0,0,1,0,0,0,0
2300,262.57,0.0,0.0,1,11,4164,0,0,0,0,0,0,0,1,0,0,0,0
22647,286.22,0.0,0.0,90,10,4734,0,0,0,0,0,0,0,1,0,0,0,0
45140,291.44,0.0,0.0,90,15,5852,0,0,0,0,0,0,0,1,0,0,0,0
46720,292.95,0.0,0.0,1,4,948,0,0,0,0,0,0,0,1,0,0,0,0
38242,284.94,0.0,0.0,40,12,4014,0,0,0,0,0,0,0,1,0,0,0,0
40665,260.08,0.0,0.0,90,4,775,0,0,0,0,0,0,0,1,0,0,0,0
22998,281.74,0.0,0.0,1,4,861,0,0,0,0,0,0,0,1,0,0,0,0
12416,263.86,0.0,0.0,20,17,3361,0,0,0,0,0,0,0,1,0,0,0,0
20750,267.79,0.0,0.0,90,12,4906,0,0,0,0,0,0,0,1,0,0,0,0
3438,269.82,0.0,0.0,90,14,5642,0,0,0,0,0,0,0,1,0,0,0,0
39477,285.07,0.0,0.0,90,16,6533,0,0,0,0,0,0,0,1,0,0,0,0
21030,259.34,0.0,0.0,75,2,300,0,0,0,0,0,0,0,1,0,0,0,0
25945,296.68,0.0,0.0,1,10,4257,0,0,0,0,0,0,0,1,0,0,0,0
6160,286.36,0.0,0.0,90,9,2802,0,0,0,0,0,0,0,1,0,0,0,0
30481,272.09,0.0,0.0,90,10,3846,0,0,0,0,0,0,0,1,0,0,0,0
7375,293.66,0.0,0.0,1,8,5704,0,0,0,0,0,0,0,1,0,0,0,0
10177,268.65,0.0,0.0,90,20,2786,0,0,0,0,0,0,0,1,0,0,0,0
6451,287.55,0.0,0.0,90,21,2183,0,0,0,0,0,0,0,1,0,0,0,0
15291,296.54,0.0,0.0,1,23,1335,0,0,0,0,0,0,0,1,0,0,0,0
16113,298.55,0.0,0.0,1,11,4555,0,0,0,0,0,0,0,1,0,0,0,0
11678,256.1,0.0,0.0,64,15,5446,0,0,0,0,0,0,0,1,0,0,0,0
20874,276.55,0.0,0.0,75,21,2481,0,0,0,0,0,0,0,1,0,0,0,0
36718,289.08,0.0,0.0,1,23,1136,0,0,0,0,0,0,0,1,0,0,0,0
36322,297.15,0.0,0.0,1,19,3517,0,0,0,0,0,0,0,1,0,0,0,0
27997,281.95,0.0,0.0,1,14,4743,0,0,0,0,0,0,0,1,0,0,0,0
302,281.29,0.0,0.0,85,3,335,0,0,0,0,0,0,0,1,0,0,0,0
38826,268.79,0.0,0.0,90,23,1739,0,0,0,0,0,0,0,1,0,0,0,0
44291,289.62,0.0,0.0,90,10,4450,0,0,0,0,0,0,0,1,0,0,0,0
19409,283.88,0.0,0.0,75,22,3119,0,0,0,0,0,0,0,1,0,0,0,0
21583,268.88,0.0,0.0,1,11,4601,0,0,0,0,0,0,0,1,0,0,0,0
3753,258.95,0.0,0.0,1,17,6153,0,0,0,0,0,0,0,1,0,0,0,0
10445,257.18,0.0,0.0,64,17,5075,0,0,0,0,0,0,0,1,0,0,0,0
48113,285.05,0.0,0.0,1,8,5946,0,0,0,0,0,0,0,1,0,0,0,0
32062,277.46,0.0,0.0,90,22,2651,0,0,0,0,0,0,0,1,0,0,0,0
20964,272.28,0.0,0.0,90,17,6071,0,0,0,0,0,0,0,1,0,0,0,0
11282,248.39,0.0,0.0,1,5,2172,0,0,0,0,0,0,0,1,0,0,0,0
1396,286.01,0.0,0.0,20,2,370,0,0,0,0,0,0,0,1,0,0,0,0
35260,301.34,0.0,0.0,1,17,6021,0,0,0,0,0,0,0,1,0,0,0,0
37025,296.29,0.0,0.0,1,16,4432,0,0,0,0,0,0,0,1,0,0,0,0
14896,299.01,0.0,0.0,40,18,5135,0,0,0,0,0,0,0,1,0,0,0,0
30918,275.27,0.0,0.0,40,13,4622,0,0,0,0,0,0,0,1,0,0,0,0
23636,291.03,0.0,0.0,40,1,440,0,0,0,0,0,0,0,1,0,0,0,0
22622,285.94,0.0,0.0,90,23,2910,0,0,0,0,0,0,0,1,0,0,0,0
12106,261.85,0.0,0.0,90,19,3228,0,0,0,0,0,0,0,1,0,0,0,0
6968,291.45,0.0,0.0,32,1,501,0,0,0,0,0,0,0,1,0,0,0,0
3738,261.95,0.0,0.0,90,20,2731,0,0,0,0,0,0,0,1,0,0,0,0
25031,288.019,0.0,0.0,56,5,2811,0,0,0,0,0,0,0,1,0,0,0,0
25158,295.2,0.0,0.0,1,1,8,0,0,0,0,0,0,0,1,0,0,0,0
6102,290.8,0.0,0.0,90,3,352,0,0,0,0,0,0,0,1,0,0,0,0
47047,293.32,1.78,0.0,90,11,4647,0,0,0,0,0,0,0,1,0,0,0,0
31633,260.08,0.0,0.0,1,10,4785,0,0,0,0,0,0,0,1,0,0,0,0
6446,286.69,0.0,0.0,90,16,3648,0,0,0,0,0,0,0,1,0,0,0,0
43330,270.48,0.0,0.0,90,18,1659,0,0,0,0,0,0,0,1,0,0,0,0
38481,276.15,0.0,0.0,90,5,2822,0,0,0,0,0,0,0,1,0,0,0,0
12037,253.14,0.0,0.0,1,22,1448,0,0,0,0,0,0,0,1,0,0,0,0
12871,269.85,0.0,0.0,20,19,3368,0,0,0,0,0,0,0,1,0,0,0,0
46564,292.01,0.0,0.0,1,7,6313,0,0,0,0,0,0,0,1,0,0,0,0
17584,295.44,0.0,0.0,1,15,5917,0,0,0,0,0,0,0,1,0,0,0,0
36356,292.61,0.0,0.0,90,9,5086,0,0,0,0,0,0,0,1,0,0,0,0
58,291.12,0.0,0.0,75,23,1166,0,0,0,0,0,0,0,1,0,0,0,0
31147,285.122,0.0,0.0,64,2,298,0,0,0,0,0,0,0,1,0,0,0,0
4344,267.5,0.0,0.0,90,3,402,0,0,0,0,0,0,0,1,0,0,0,0
35866,291.65,0.0,0.0,1,5,2943,0,0,0,0,0,0,0,1,0,0,0,0
2835,274.18,0.0,0.0,90,23,1629,0,0,0,0,0,0,0,1,0,0,0,0
2904,260.58,0.0,0.0,90,17,3400,0,0,0,0,0,0,0,1,0,0,0,0
24285,301.97,0.0,0.0,12,19,3959,0,0,0,0,0,0,0,1,0,0,0,0
13327,285.82,0.25,0.0,75,19,3121,0,0,0,0,0,0,0,1,0,0,0,0
19215,275.08,0.0,0.0,90,1,317,0,0,0,0,0,0,0,1,0,0,0,0
32270,290.15,0.0,0.0,90,15,4996,0,0,0,0,0,0,0,1,0,0,0,0
10075,258.81,0.0,0.0,1,8,2719,0,0,0,0,0,0,0,1,0,0,0,0
21308,272.29,0.0,0.0,1,13,4710,0,0,0,0,0,0,0,1,0,0,0,0
18438,292.74,0.0,0.0,1,12,4239,0,0,0,0,0,0,0,1,0,0,0,0
28190,279.03,0.0,0.0,90,11,4540,0,0,0,0,0,0,0,1,0,0,0,0
5560,292.83,0.0,0.0,1,20,3335,0,0,0,0,0,0,0,1,0,0,0,0
39975,268.22,0.0,0.0,90,16,6551,0,0,0,0,0,0,0,1,0,0,0,0
22707,288.86,0.0,0.0,40,1,1063,0,0,0,0,0,0,0,1,0,0,0,0
35577,300.58,0.0,0.0,1,12,4280,0,0,0,0,0,0,0,1,0,0,0,0
38271,284.15,0.0,0.0,90,17,6250,0,0,0,0,0,0,0,1,0,0,0,0
31919,274.28,0.0,0.0,1,14,5222,0,0,0,0,0,0,0,1,0,0,0,0
6195,292.08,0.0,0.0,90,7,6136,0,0,0,0,0,0,0,1,0,0,0,0
45499,291.3,0.0,0.0,1,5,2931,0,0,0,0,0,0,0,1,0,0,0,0
42322,269.48,0.0,0.0,1,2,285,0,0,0,0,0,0,0,1,0,0,0,0
33885,282.42,0.0,0.0,90,9,2888,0,0,0,0,0,0,0,1,0,0,0,0
14988,287.22,0.34,0.0,90,15,5631,0,0,0,0,0,0,0,1,0,0,0,0
40604,256.15,0.0,0.0,1,14,4212,0,0,0,0,0,0,0,1,0,0,0,0
16012,290.54,0.0,0.0,1,1,495,0,0,0,0,0,0,0,1,0,0,0,0
1709,284.6,0.0,0.0,75,15,5657,0,0,0,0,0,0,0,1,0,0,0,0
40327,255.72,0.0,0.0,5,19,3144,0,0,0,0,0,0,0,1,0,0,0,0
15980,293.514,0.0,0.0,12,0,742,0,0,0,0,0,0,0,1,0,0,0,0
2056,274.89,0.0,0.0,90,7,964,0,0,0,0,0,0,0,1,0,0,0,0
45560,294.94,0.0,0.0,40,11,2603,0,0,0,0,0,0,0,1,0,0,0,0
21225,264.44,0.0,0.0,90,14,5604,0,0,0,0,0,0,0,1,0,0,0,0
13653,271.97,0.0,0.0,75,10,4446,0,0,0,0,0,0,0,1,0,0,0,0
29578,271.86,0.0,0.0,1,0,841,0,0,0,0,0,0,0,1,0,0,0,0
2485,265.87,0.0,0.0,90,10,3055,0,0,0,0,0,0,0,1,0,0,0,0
32141,286.94,0.0,0.0,75,17,6072,0,0,0,0,0,0,0,1,0,0,0,0
42457,276.89,0.0,0.0,90,19,3201,0,0,0,0,0,0,0,1,0,0,0,0
21537,276.73,0.0,0.0,1,2,554,0,0,0,0,0,0,0,1,0,0,0,0
25756,298.53,0.0,0.0,24,18,3903,0,0,0,0,0,0,0,1,0,0,0,0
4557,276.07,0.0,0.0,1,16,6376,0,0,0,0,0,0,0,1,0,0,0,0
254,283.64,0.0,0.0,1,18,4221,0,0,0,0,0,0,0,1,0,0,0,0
31477,269.95,0.0,0.0,1,6,1056,0,0,0,0,0,0,0,1,0,0,0,0
38923,278.08,0.0,0.0,90,10,4398,0,0,0,0,0,0,0,1,0,0,0,0
47083,292.56,5.08,0.0,90,7,1657,0,0,0,0,0,0,0,1,0,0,0,0
16863,296.48,0.0,0.0,1,22,2214,0,0,0,0,0,0,0,1,0,0,0,0
46201,286.44,0.0,0.0,1,6,5353,0,0,0,0,0,0,0,1,0,0,0,0
25165,298.14,0.0,0.0,90,8,2497,0,0,0,0,0,0,0,1,0,0,0,0
42473,271.08,0.0,0.0,90,10,4406,0,0,0,0,0,0,0,1,0,0,0,0
26045,294.17,0.0,0.0,1,18,4310,0,0,0,0,0,0,0,1,0,0,0,0
14143,287.19,0.76,0.0,90,18,4383,0,0,0,0,0,0,0,1,0,0,0,0
17224,294.97,0.0,0.0,1,1,942,0,0,0,0,0,0,0,1,0,0,0,0
23544,300.92,0.0,0.0,75,18,3778,0,0,0,0,0,0,0,1,0,0,0,0
14139,287.48,7.39,0.0,90,17,5811,0,0,0,0,0,0,0,1,0,0,0,0
40869,272.36,0.0,0.0,90,13,3066,0,0,0,0,0,0,0,1,0,0,0,0
39410,278.14,0.0,0.0,40,12,5441,0,0,0,0,0,0,0,1,0,0,0,0
21830,281.22,0.0,0.0,90,23,1002,0,0,0,0,0,0,0,1,0,0,0,0
37532,283.35,0.0,0.0,90,4,871,0,0,0,0,0,0,0,1,0,0,0,0
14833,291.36,0.0,0.0,24,3,401,0,0,0,0,0,0,0,1,0,0,0,0
15368,290.0,0.0,0.0,1,2,404,0,0,0,0,0,0,0,1,0,0,0,0
32875,279.09,0.0,0.0,90,3,327,0,0,0,0,0,0,0,1,0,0,0,0
14185,279.09,0.0,0.0,1,2,682,0,0,0,0,0,0,0,1,0,0,0,0
3333,258.4,0.0,0.0,97,21,1566,0,0,0,0,0,0,0,1,0,0,0,0
37291,293.57,0.0,0.0,20,11,4690,0,0,0,0,0,0,0,1,0,0,0,0
32269,289.75,0.0,0.0,1,14,5031,0,0,0,0,0,0,0,1,0,0,0,0
32367,280.75,0.0,0.0,40,3,438,0,0,0,0,0,0,0,1,0,0,0,0
21189,264.27,0.0,0.0,1,15,5841,0,0,0,0,0,0,0,1,0,0,0,0
36631,288.94,0.0,0.0,90,8,3029,0,0,0,0,0,0,0,1,0,0,0,0
40429,271.21,0.0,0.0,1,1,289,0,0,0,0,0,0,0,1,0,0,0,0
26671,292.67,2.83,0.0,75,20,2830,0,0,0,0,0,0,0,1,0,0,0,0
8831,294.2,0.0,0.0,44,21,2218,0,0,0,0,0,0,0,1,0,0,0,0
10064,264.46,0.0,0.0,40,21,3029,0,0,0,0,0,0,0,1,0,0,0,0
32883,278.02,0.0,0.0,90,6,5641,0,0,0,0,0,0,0,1,0,0,0,0
23396,289.72,0.0,0.0,20,14,5165,0,0,0,0,0,0,0,1,0,0,0,0
2808,270.86,0.0,0.0,75,3,322,0,0,0,0,0,0,0,1,0,0,0,0
11802,248.86,0.0,0.0,1,3,270,0,0,0,0,0,0,0,1,0,0,0,0
44217,287.81,0.0,0.0,75,12,4259,0,0,0,0,0,0,0,1,0,0,0,0
10455,251.94,0.0,0.0,1,5,2538,0,0,0,0,0,0,0,1,0,0,0,0
15970,292.38,0.0,0.0,1,1,516,0,0,0,0,0,0,0,1,0,0,0,0
18775,287.08,0.0,0.0,1,15,4452,0,0,0,0,0,0,0,1,0,0,0,0
25872,290.14,0.7,0.0,40,12,4165,0,0,0,0,0,0,0,1,0,0,0,0
45259,300.15,0.0,0.0,75,18,3945,0,0,0,0,0,0,0,1,0,0,0,0
22673,278.952,0.0,0.0,0,9,5388,0,0,0,0,0,0,0,1,0,0,0,0
16575,299.4,0.25,0.0,40,17,6128,0,0,0,0,0,0,0,1,0,0,0,0
41440,256.51,0.0,0.0,1,4,809,0,0,0,0,0,0,0,1,0,0,0,0
21449,273.86,0.0,0.0,90,6,5652,0,0,0,0,0,0,0,1,0,0,0,0
46512,296.01,0.0,0.0,90,13,4726,0,0,0,0,0,0,0,1,0,0,0,0
30749,262.49,0.0,0.0,1,1,1263,0,0,0,0,0,0,0,1,0,0,0,0
43674,290.75,0.0,0.0,1,14,4715,0,0,0,0,0,0,0,1,0,0,0,0
22655,289.288,0.0,0.0,36,15,5994,0,0,0,0,0,0,0,1,0,0,0,0
12922,271.57,0.0,0.0,1,22,2505,0,0,0,0,0,0,0,1,0,0,0,0
16553,297.53,0.0,0.0,1,20,3353,0,0,0,0,0,0,0,1,0,0,0,0
32027,278.72,0.0,0.0,90,13,5455,0,0,0,0,0,0,0,1,0,0,0,0
39425,271.61,0.0,0.0,75,3,343,0,0,0,0,0,0,0,1,0,0,0,0
