,holiday,temperature,rain_1h,snow_1h,clouds_percentage,date_time,population_density
44328,7,296.89,0.0,0.0,75,22,2028
18875,7,285.59,0.0,0.0,90,17,6032
5776,7,273.92,0.0,0.0,90,2,717
24189,7,292.96,3.8,0.0,92,19,2830
28003,7,273.59,0.0,0.0,1,20,2551
29111,7,260.75,0.0,0.0,1,0,587
7984,7,287.62,0.0,0.0,88,22,2635
22425,7,280.16,0.0,0.0,90,3,418
37630,7,289.37,0.0,0.0,40,1,326
42993,7,265.22,0.0,0.0,1,20,3193
16059,7,294.02,2.86,0.0,75,23,2441
38947,7,279.55,0.0,0.0,90,22,2381
29999,7,256.59,0.0,0.0,5,19,3185
16991,7,293.1,0.0,0.0,1,1,526
9761,7,276.08,0.0,0.0,64,17,3656
39776,7,267.95,0.0,0.0,90,0,803
32767,7,290.69,0.0,0.0,40,19,4117
18519,7,291.92,0.51,0.0,90,20,2853
19928,7,278.08,0.0,0.0,90,22,2099
11225,7,260.45,0.0,0.0,64,17,4070
32608,7,284.47,0.0,0.0,90,18,4506
8147,7,289.57,0.0,0.0,0,2,550
10376,7,274.15,0.0,0.0,90,20,2894
43821,7,289.15,0.0,0.0,1,3,345
31775,7,270.75,0.0,0.0,40,20,2964
7042,7,292.13,0.0,0.0,0,22,2777
5257,7,274.65,0.0,0.0,90,23,889
10590,7,252.88,0.0,0.0,1,2,292
15065,7,293.47,0.0,0.0,12,22,2388
25639,7,292.7,18.42,0.0,80,21,1904
10497,7,251.35,0.0,0.0,1,1,688
29487,7,274.72,0.0,0.0,90,19,2176
40523,7,274.94,0.0,0.0,90,0,568
42749,7,271.93,0.0,0.0,1,1,413
35419,7,294.23,0.0,0.0,90,23,1016
28557,7,278.49,0.0,0.0,90,21,2045
8331,7,290.79,0.0,0.0,8,0,1392
39502,7,270.75,0.0,0.0,90,0,693
25521,7,290.03,0.0,0.0,0,23,2497
46088,7,292.82,0.0,0.0,1,0,714
29946,7,257.47,0.0,0.0,1,23,919
22762,7,284.79,1.4,0.0,75,22,1609
3895,7,269.29,0.0,0.0,20,19,2940
19356,7,277.08,0.0,0.0,40,23,1713
16961,7,300.0,0.0,0.0,1,18,4531
14616,7,299.18,0.0,0.0,0,19,3100
6079,7,288.97,0.0,0.0,1,3,365
16010,7,292.11,0.0,0.0,1,23,1507
34984,7,294.15,0.0,0.0,75,21,3129
40563,7,258.68,0.0,0.0,5,21,2081
44835,7,294.58,0.0,0.0,90,18,3571
41645,7,266.58,0.0,0.0,90,20,1821
43682,7,289.15,0.0,0.0,1,22,1703
5133,7,272.09,0.0,0.0,1,23,907
39153,7,267.15,0.0,0.0,5,21,2583
19646,7,272.55,0.0,0.0,5,21,2058
39223,7,283.28,0.0,0.0,75,17,4858
39660,7,266.15,0.0,0.0,1,21,2069
11611,4,271.79,0.0,0.0,64,0,480
40383,7,247.35,0.0,0.0,1,3,319
22584,7,284.4,0.0,0.0,75,23,1043
45830,7,293.31,0.0,0.0,1,1,696
12639,7,253.27,0.0,0.0,1,21,1810
38656,7,277.88,0.0,0.0,90,17,4794
21536,7,277.88,0.0,0.0,1,0,1420
32680,7,287.46,0.0,0.0,90,20,3101
3116,7,247.16,0.0,0.0,11,1,346
9742,7,275.68,0.0,0.0,64,22,2940
18308,7,299.08,0.0,0.0,40,19,3581
6575,7,291.88,0.0,0.0,40,23,1820
6269,7,288.42,0.0,0.0,75,1,335
2843,7,274.67,0.0,0.0,90,2,518
22892,7,277.36,0.51,0.0,90,0,597
34365,7,293.03,0.0,0.0,1,0,839
11922,7,257.34,0.0,0.0,0,3,376
3547,7,271.51,0.0,0.0,90,2,289
38141,7,290.69,0.0,0.0,75,19,3971
36172,7,289.95,0.0,0.0,1,23,2272
43284,7,268.02,0.0,0.0,90,0,353
24096,7,296.02,0.0,0.0,12,22,2854
39393,7,279.37,0.0,0.0,90,19,4086
24575,7,298.08,0.25,0.0,40,17,5466
7290,7,295.0,0.0,0.0,0,1,779
14956,7,292.92,0.38,0.0,40,22,3397
6960,7,295.07,0.25,0.0,76,17,6295
4787,7,278.33,0.0,0.0,1,21,2792
23978,7,288.23,0.0,0.0,1,1,435
10874,7,261.69,0.0,0.0,64,19,2471
210,7,283.32,0.0,0.0,90,18,4949
15779,7,296.19,0.0,0.0,1,22,3027
16503,7,294.08,9.91,0.0,90,23,963
921,7,280.56,0.0,0.0,46,21,1963
21137,7,268.22,0.0,0.0,90,20,1744
31071,7,273.774,0.0,0.0,12,22,3751
14647,7,292.95,0.0,0.0,75,2,449
13500,7,278.23,0.0,0.0,1,1,299
23126,7,279.63,0.0,0.0,1,3,420
18885,7,284.15,0.0,0.0,90,22,1905
1714,7,279.19,0.0,0.0,1,20,2773
32280,7,278.63,0.0,0.0,1,1,868
3057,7,271.42,0.0,0.0,40,23,3125
22682,7,285.34,0.0,0.0,1,20,3527
9530,7,281.72,1.39,0.0,92,20,2959
10685,7,256.95,0.0,0.0,1,21,2934
46671,7,295.29,0.0,0.0,1,3,348
25492,7,299.6,0.0,0.0,0,18,4243
28165,7,282.96,0.0,0.0,90,21,3199
4088,7,268.9,0.0,0.0,90,19,2584
22416,7,280.63,0.0,0.0,75,18,4695
15108,7,295.45,0.0,0.0,0,20,3243
23746,7,290.1,0.0,0.0,1,22,2668
42808,7,264.31,0.0,0.0,1,22,2695
16352,7,293.46,0.0,0.0,1,20,2561
28657,7,275.21,0.0,0.0,90,1,352
36906,7,285.62,0.0,0.0,1,21,2186
43265,7,269.21,0.0,0.0,90,18,1068
35974,7,295.72,0.0,0.0,75,18,4065
47419,7,294.12,2.92,0.0,75,18,4383
18125,7,289.16,0.55,0.0,90,0,498
15314,7,294.02,0.0,0.0,92,20,2521
20135,7,271.56,0.0,0.0,90,1,434
14149,7,286.89,3.19,0.0,75,20,2740
16554,7,295.21,0.0,0.0,1,21,2772
38627,7,272.79,0.0,0.0,90,19,3437
44643,7,288.75,0.0,0.0,40,0,1516
485,7,277.94,0.0,0.0,48,0,1372
31423,7,266.97,0.0,0.0,40,2,258
17057,7,298.54,0.0,0.0,1,19,3096
2290,7,261.17,0.0,0.0,1,1,741
44991,7,299.88,0.0,0.0,75,22,2778
37707,7,290.51,0.0,0.0,40,18,4652
15632,7,294.63,0.0,0.0,75,3,432
34927,7,297.82,0.0,0.0,75,20,2947
18042,7,294.36,0.0,0.0,1,1,517
7889,7,297.01,0.0,0.0,0,20,3180
34992,7,290.42,0.0,0.0,1,3,465
10305,7,274.04,0.25,0.0,64,17,4795
2883,7,276.93,0.0,0.0,90,21,2304
10063,7,265.65,0.0,0.0,40,20,2926
24485,7,295.51,0.0,0.0,1,0,615
25501,7,290.96,0.0,0.0,0,3,586
5440,7,273.89,0.0,0.0,90,18,4641
4268,7,267.6,0.0,0.0,1,1,368
44348,7,305.08,0.0,0.0,75,18,4787
13788,7,284.54,0.88,0.0,90,1,679
30305,7,275.01,0.0,0.0,90,1,657
5630,7,295.83,0.0,0.0,1,18,4533
1147,7,267.27,0.0,0.0,90,23,2409
47669,7,294.91,0.0,0.0,1,2,333
36959,7,282.49,0.0,0.0,1,1,357
9961,7,271.34,0.0,0.0,64,18,4435
15319,7,291.63,0.0,0.0,40,0,648
12282,7,261.48,0.0,0.0,1,3,323
22945,7,281.38,0.0,0.0,90,23,2348
30986,7,270.96,0.0,0.0,1,0,645
41457,7,257.15,0.0,0.0,5,21,2055
37057,7,293.22,0.0,0.0,1,0,586
4399,7,260.96,0.0,0.0,20,2,282
33365,7,286.09,0.0,0.0,40,22,2393
12110,7,260.94,0.0,0.0,90,23,1640
44764,7,296.15,0.0,0.0,90,20,3222
4067,7,270.77,0.0,0.0,90,21,1776
45102,7,297.01,0.0,0.0,90,20,2762
4218,7,275.36,0.0,0.0,90,19,2743
7562,7,295.9,0.0,0.0,32,2,345
21793,7,286.38,0.0,0.0,90,19,3197
21903,7,272.8,0.0,0.0,90,22,3203
35363,7,304.76,0.0,0.0,1,18,4065
42160,7,262.66,0.0,0.0,1,1,368
9909,7,281.32,0.25,0.0,64,17,4402
11249,7,247.62,0.0,0.0,20,18,2233
28475,7,271.65,0.0,0.0,1,2,474
40105,7,253.53,0.0,0.0,5,21,2031
44034,7,287.87,0.0,0.0,40,19,3060
13756,7,283.12,0.0,0.0,90,17,5302
2427,7,261.69,0.0,0.0,1,18,3629
39198,7,277.48,0.0,0.0,40,18,3267
2729,7,265.34,0.0,0.0,90,23,853
17500,7,291.22,2.49,0.0,90,18,4166
28432,7,274.15,0.0,0.0,90,20,2782
16782,7,292.42,0.0,0.0,1,1,444
1765,7,277.85,0.0,0.0,90,0,629
11945,7,255.37,0.0,0.0,0,2,539
13094,7,264.33,0.0,0.0,20,2,534
34285,7,299.95,0.0,0.0,5,19,3313
47379,7,294.33,0.25,0.0,90,3,332
9218,7,292.76,0.0,0.0,0,23,1848
12158,7,250.63,0.0,0.0,1,23,903
16984,7,301.33,0.0,0.0,1,17,6367
4066,7,270.87,0.0,0.0,75,20,2093
17672,7,291.97,0.0,0.0,75,18,3910
10561,7,257.86,0.0,0.0,64,2,257
31926,7,270.65,0.0,0.0,1,21,2613
39772,7,268.22,0.0,0.0,90,20,3055
7690,7,294.65,0.0,0.0,12,23,2860
13618,7,280.74,0.0,0.0,90,23,2094
45295,7,292.49,0.0,0.0,1,2,331
18397,7,286.92,0.89,0.0,90,21,2901
3903,7,268.31,0.0,0.0,90,2,229
13549,7,286.32,0.0,0.0,90,2,265
9136,7,299.74,0.0,0.0,0,17,5998
38946,7,279.55,0.0,0.0,90,22,2381
44247,7,295.22,0.0,0.0,40,18,3378
19618,7,268.44,0.0,0.0,75,18,4026
40375,7,253.58,0.0,0.0,40,19,3652
260,7,282.49,0.0,0.0,90,0,1309
28143,7,283.42,0.0,0.0,1,23,890
9362,7,292.47,0.0,0.0,1,20,3030
39257,7,268.94,0.0,0.0,1,3,513
37459,7,288.48,0.0,0.0,90,19,3004
5756,7,275.61,0.0,0.0,90,17,4614
26267,7,289.53,0.0,0.0,1,22,2503
40799,7,270.55,0.0,0.0,1,3,366
29488,7,274.93,0.0,0.0,90,20,2016
42768,7,274.69,0.0,0.0,75,19,3604
27592,7,280.151,0.0,0.0,92,0,467
23428,7,282.84,0.0,0.0,20,22,1736
29205,7,261.79,0.0,0.0,90,0,669
24363,7,291.18,0.0,0.0,36,1,461
17135,7,290.86,0.0,0.0,1,1,461
18002,7,300.33,0.0,0.0,1,22,2673
41830,7,271.44,0.0,0.0,90,23,1162
15972,7,297.543,0.0,0.0,0,18,4380
5659,7,286.85,0.0,0.0,75,0,544
43739,7,287.48,0.0,0.0,90,0,517
44891,7,294.15,0.0,0.0,90,21,2240
43084,7,274.48,0.0,0.0,75,20,2635
6529,7,295.62,0.0,0.0,90,17,6591
21320,7,272.48,0.0,0.0,90,1,340
13329,7,282.97,0.68,0.0,90,21,2111
7262,7,300.41,0.0,0.0,0,20,3346
25764,7,292.84,0.0,0.0,12,2,271
26841,7,290.37,0.0,0.0,92,1,793
45324,7,294.02,0.0,0.0,90,2,297
44644,7,287.44,0.0,0.0,1,1,905
30799,7,264.29,0.0,0.0,1,3,310
8998,7,287.65,0.0,0.0,90,19,3405
21849,7,279.29,0.0,0.0,90,20,3156
18040,7,295.33,0.0,0.0,75,23,1473
18822,7,287.02,0.0,0.0,1,21,2486
48203,7,282.12,0.0,0.0,90,23,954
33044,7,284.09,0.0,0.0,90,22,1688
3628,7,272.5,0.0,0.0,90,2,349
5490,7,271.85,0.0,0.0,1,1,350
8863,7,298.46,0.25,0.0,92,23,1102
34543,7,294.28,0.0,0.0,1,23,2347
47368,7,294.8,0.25,0.0,90,21,2081
30900,7,265.58,0.0,0.0,75,19,3397
5216,7,276.43,0.0,0.0,75,22,2003
20199,7,271.15,0.0,0.0,90,17,2788
5704,7,275.91,0.0,0.0,90,3,345
21358,7,270.93,0.0,0.0,90,19,3316
13069,7,272.78,0.0,0.0,1,1,381
15811,7,291.85,0.0,0.0,1,23,1330
16558,7,291.18,0.0,0.0,1,1,474
21829,7,281.79,0.0,0.0,90,22,1776
24291,7,295.12,0.0,0.0,8,1,1233
35458,7,290.56,0.0,0.0,1,1,478
20966,7,272.08,0.0,0.0,90,18,4412
43561,7,282.88,0.0,0.0,20,21,2497
11175,7,249.15,0.0,0.0,1,23,1072
35669,7,298.28,0.0,0.0,90,20,2874
33058,7,279.3,0.0,0.0,90,3,344
20487,7,273.35,0.0,0.06,75,0,628
16754,7,294.56,0.0,0.0,1,21,3062
6047,7,306.02,0.0,0.0,1,19,3536
15836,7,291.16,0.0,0.0,1,1,521
39278,7,273.22,0.0,0.0,1,0,539
3357,7,259.93,0.0,0.0,97,21,2083
12849,7,274.56,0.0,0.0,40,21,2679
21211,7,260.82,0.0,0.0,90,21,2374
10785,7,276.793,0.0,0.0,64,2,288
13717,7,271.75,0.44,0.0,90,2,245
3569,7,263.47,0.0,0.0,0,1,333
211,7,282.06,0.0,0.0,90,19,3511
399,7,280.97,0.0,0.0,87,1,436
32203,7,278.75,0.0,0.0,90,0,581
27338,7,291.613,0.0,0.0,12,20,2800
14590,7,297.77,0.0,0.0,40,17,5016
17216,7,299.57,0.0,0.0,40,17,4540
35131,7,304.49,0.0,0.0,40,19,3434
40798,7,272.3,0.0,0.0,1,2,528
31497,7,275.59,0.0,0.0,1,2,746
15808,7,296.26,0.0,0.0,1,20,3309
11821,7,248.02,0.0,0.0,1,22,1182
34956,7,292.69,0.0,0.0,1,1,531
21707,7,275.65,0.0,0.0,5,20,2875
29580,7,270.96,0.0,0.0,1,2,436
5299,7,273.41,0.0,0.0,90,17,5861
45936,7,290.36,0.0,0.0,1,1,410
45546,7,298.15,0.0,0.0,1,23,1741
5165,7,273.73,0.0,0.0,90,19,3096
28830,7,274.55,0.0,0.0,40,23,884
38344,7,277.89,0.0,0.0,90,18,4853
3072,7,258.95,0.0,0.0,40,20,2073
14860,7,289.78,0.0,0.0,40,23,1009
8169,7,286.11,0.0,0.0,92,2,610
43343,7,268.79,0.0,0.0,90,0,407
28215,7,273.58,0.0,0.0,90,19,2524
28219,7,273.47,0.0,0.0,90,21,2160
39444,7,281.65,0.0,0.0,90,22,1782
13284,7,275.17,0.0,0.0,1,0,1472
7962,7,293.28,0.51,0.0,24,1,770
12395,7,272.0,0.0,0.0,90,20,1376
2313,7,259.94,0.0,0.0,1,0,1063
3058,7,270.86,0.0,0.0,90,1,784
8895,7,297.13,0.0,0.0,1,19,3602
3379,7,262.97,0.0,0.0,89,21,2372
36169,7,295.89,0.0,0.0,40,20,3611
37623,7,290.01,0.0,0.0,90,18,3680
46444,7,294.72,0.0,0.0,40,3,396
5488,7,273.24,0.0,0.0,1,23,1009
31811,7,274.88,0.0,0.0,40,2,327
36578,7,288.81,0.0,0.0,40,2,310
16125,7,293.25,1.27,0.0,75,20,2527
44510,7,292.72,0.0,0.0,75,1,351
13569,7,281.13,0.0,0.0,20,22,3176
35343,7,292.28,0.0,0.0,5,22,3834
35158,7,294.97,0.0,0.0,20,21,3058
38751,7,272.29,0.0,0.0,1,18,4421
11389,7,269.64,0.0,0.0,75,17,4470
10689,7,254.39,0.0,0.0,75,1,774
9471,7,282.07,4.27,0.0,92,3,340
33137,7,274.42,0.0,0.0,90,0,796
21116,7,273.22,0.0,0.0,1,3,407
22994,7,281.91,0.0,0.0,1,0,568
19552,7,285.51,0.0,0.0,90,0,543
33853,7,281.62,0.0,0.0,90,21,2980
13302,7,286.78,0.0,0.0,75,18,3518
46580,7,298.09,0.0,0.0,1,21,3176
15856,7,292.64,0.0,0.0,1,23,2322
13689,7,274.09,0.0,0.0,90,22,2017
36221,7,293.15,0.0,0.0,75,20,2859
20762,7,266.88,0.0,0.0,90,20,2998
5631,7,295.67,0.0,0.0,1,19,3337
39960,7,265.94,0.0,0.0,90,1,393
9166,7,294.65,0.0,0.0,1,2,574
6101,7,291.39,0.0,0.0,90,2,501
22849,7,277.9,0.0,0.0,90,2,275
8997,7,290.15,0.0,0.0,90,17,6298
44915,7,297.07,0.0,0.0,75,20,2975
2433,7,259.38,0.0,0.0,20,0,652
16093,7,291.13,0.0,0.0,40,0,678
323,7,283.54,0.0,0.0,20,22,1380
11445,7,270.14,0.0,0.0,90,1,332
321,7,284.68,0.0,0.0,75,20,2677
13420,7,277.77,1.38,0.0,20,17,5084
48132,7,280.65,0.0,0.0,40,3,367
46715,7,295.68,0.0,0.0,40,23,2772
29163,7,256.68,0.0,0.0,90,22,2206
33387,7,297.08,0.0,0.0,40,20,3502
40642,7,263.72,0.0,0.0,90,18,1935
34516,7,295.6,0.0,0.0,75,1,408
1048,7,275.73,0.0,0.0,1,2,537
11372,7,271.51,0.0,0.0,64,1,651
28558,7,278.49,0.0,0.0,90,21,2045
34139,7,287.75,0.0,0.0,90,17,5987
25515,7,297.37,0.0,0.0,8,17,4947
41012,7,274.65,0.0,0.0,90,0,1121
16029,7,295.88,1.02,0.0,40,19,3612
47180,7,288.19,0.25,0.0,75,23,1153
19381,7,282.88,0.0,0.0,5,21,1931
31353,7,275.02,0.0,0.0,90,23,1173
22542,7,294.89,0.0,0.0,90,17,6456
23867,7,287.36,0.0,0.0,90,2,291
42574,7,277.36,0.0,0.0,90,17,6248
34189,7,298.44,0.0,0.0,1,19,3765
23328,7,280.18,0.0,0.0,90,17,5419
47332,7,291.65,0.25,0.0,1,1,694
9743,7,275.68,0.0,0.0,64,23,1871
16346,7,294.68,0.0,0.0,40,17,5861
33598,7,290.15,0.0,0.0,1,1,931
15186,7,287.82,0.0,0.0,90,22,1975
21074,7,269.94,0.0,0.0,90,18,4688
11872,7,269.55,0.0,0.0,90,1,298
37949,7,285.8,0.0,0.0,75,18,4807
4690,7,284.21,0.0,0.0,1,17,4201
47811,7,290.63,0.0,0.0,90,17,5916
35833,7,300.15,0.0,0.0,40,20,2823
33319,7,281.02,0.0,0.0,75,0,740
43677,7,292.88,0.0,0.0,1,17,4390
44938,7,298.29,0.0,0.0,40,19,3560
38850,7,270.58,0.0,0.0,1,22,2869
18600,7,287.19,0.0,0.0,1,1,782
17012,7,293.38,0.0,0.0,1,22,3385
38025,7,284.75,0.0,0.0,90,17,5086
41679,7,266.01,0.0,0.0,40,17,5888
15702,7,292.61,0.0,0.0,1,1,443
41828,7,271.42,0.0,0.0,90,22,1786
15956,7,291.31,0.0,0.0,1,1,471
45405,7,300.55,0.0,0.0,1,21,2908
45623,7,297.15,0.0,0.0,75,21,2903
43041,7,271.65,0.0,0.0,90,18,3224
32169,7,286.97,0.0,0.0,1,20,3035
29407,7,274.02,0.0,0.0,90,0,1147
10779,7,272.04,0.0,0.0,64,19,3278
16455,7,294.12,0.0,0.0,1,2,617
37425,7,295.61,0.0,0.0,90,22,1717
27879,7,291.76,0.0,0.0,1,17,3790
39839,7,266.58,0.0,0.0,1,2,557
38707,7,270.89,0.0,0.0,75,22,1323
22807,7,283.86,0.0,0.0,90,17,6253
7221,7,291.94,0.0,0.0,36,3,370
20434,7,270.85,0.0,0.0,90,2,426
15954,7,293.14,0.0,0.0,40,23,1362
26694,7,292.16,0.0,0.0,1,19,3592
5759,7,275.36,0.0,0.0,90,18,4431
18940,7,300.67,0.0,0.0,1,18,2474
123,7,275.73,0.0,0.0,90,21,2110
15504,7,287.52,0.0,0.0,90,20,2929
32145,7,280.35,0.0,0.0,5,21,2270
20691,7,254.51,0.0,0.0,1,18,3669
4977,7,275.18,0.0,0.0,90,23,1019
26564,7,293.32,0.0,0.0,90,20,2263
40309,7,260.86,0.0,0.0,90,1,353
28393,7,274.78,0.0,0.0,90,18,3575
25852,7,294.24,0.25,0.0,92,18,4065
27357,7,295.931,0.0,0.0,92,17,4165
22487,7,289.01,0.0,0.0,1,3,405
41060,7,261.94,0.0,0.0,1,23,877
23297,7,285.94,0.0,0.0,90,18,4609
27195,7,279.66900000000004,0.0,0.0,0,18,4388
4875,7,276.13,0.0,0.0,90,23,2599
21087,7,269.82,0.0,0.0,90,3,469
43920,7,289.92,0.0,0.0,40,20,3044
37906,7,276.86,0.0,0.0,1,0,484
20188,7,269.71,0.0,0.0,90,3,208
6537,7,292.07,0.0,0.0,90,23,1311
11370,7,271.65,0.0,0.0,90,21,2712
39056,7,275.48,0.0,0.0,90,23,2657
32257,7,275.16,0.0,0.0,1,2,719
20251,7,261.22,0.0,0.0,1,0,621
47370,7,294.49,0.25,0.0,90,22,1588
43212,7,272.82,0.0,0.0,90,23,1143
3589,7,267.49,0.0,0.0,75,1,375
8304,7,294.83,0.0,0.0,40,19,3756
39319,7,282.03,0.0,0.0,1,17,5922
11047,7,275.45,0.25,0.0,64,17,4334
20665,7,248.41,0.0,0.0,1,3,343
15117,7,297.03,0.0,0.0,88,21,2995
46635,7,294.58,0.0,0.0,1,23,2511
18164,7,283.66,0.0,0.0,1,1,375
29976,7,258.47,0.0,0.0,90,22,1610
33734,7,291.35,0.0,0.0,90,18,4864
17259,7,291.7,0.0,0.0,1,3,321
8371,7,299.05,0.0,0.0,0,17,6234
23273,7,284.32,0.0,0.0,90,0,573
17753,7,287.49,0.0,0.0,40,3,376
47939,7,291.35,0.25,0.0,90,22,2356
16647,7,303.04,0.0,0.0,1,17,5007
45360,7,292.58,0.0,0.0,90,2,313
8501,7,294.46,0.0,0.0,0,21,2851
31991,7,276.42,0.0,0.0,90,23,1354
45317,7,296.37,0.0,0.0,1,22,1974
27034,7,284.75,0.0,0.0,32,1,776
36439,7,299.22,0.0,0.0,1,18,4151
13806,7,290.02,0.0,0.0,20,21,2975
7705,7,295.67,0.0,0.0,8,23,1164
46711,7,299.75,0.0,0.0,75,19,3423
16868,7,295.6,0.0,0.0,40,3,356
31351,7,275.35,0.0,0.0,75,21,2473
35135,7,299.49,0.0,0.0,1,23,1482
20879,7,275.86,0.0,0.0,90,3,347
31283,7,266.35,0.0,0.0,1,1,655
9361,7,294.15,0.0,0.0,1,19,3643
39809,7,271.37,0.0,0.0,90,2,646
12377,7,274.9,0.0,0.0,75,2,279
40889,7,270.86,0.0,0.0,90,22,1631
10733,7,263.13,0.0,0.0,64,18,3809
22919,7,283.63,0.0,0.0,1,21,872
27859,7,284.62,0.0,0.0,1,22,2485
27050,7,295.59,0.0,0.0,8,17,4397
22812,7,280.75,0.0,0.0,90,22,1491
28466,7,274.01,0.0,0.0,75,20,2269
12847,7,276.47,0.0,0.0,75,19,3230
18880,7,285.02,0.0,0.0,90,19,3615
12448,7,258.27,0.0,0.0,1,1,812
16223,7,297.84,0.0,0.0,1,19,3263
7835,7,298.25,0.0,0.0,92,17,4226
3927,7,266.32,0.0,0.0,1,22,3111
16631,7,291.99,0.3,0.0,90,3,403
15339,7,293.7,0.0,0.0,8,21,2748
24438,7,296.04,0.0,0.0,40,2,1005
41182,7,260.62,0.0,0.0,90,19,3790
21618,7,274.95,0.0,0.0,75,21,3036
2701,7,262.42,0.0,0.0,1,23,1602
27080,7,289.36,0.0,0.0,8,23,1000
31330,7,270.89,0.0,0.0,90,0,576
43216,7,272.62,0.0,0.0,90,1,441
18992,7,287.9,0.0,0.0,1,17,5827
41141,7,256.87,0.0,0.0,40,2,285
28140,7,283.95,0.0,0.0,1,20,2641
8185,7,297.22,0.0,0.0,8,18,3912
33995,7,285.16,0.0,0.0,40,1,425
24907,7,295.2,0.0,0.0,1,1,383
28002,7,275.66,0.0,0.0,1,19,3276
16777,7,297.77,0.0,0.0,1,20,3143
3778,7,259.06,0.0,0.0,81,0,682
31691,7,266.09,0.0,0.0,90,18,2823
15927,7,289.61,0.0,0.0,1,1,478
45457,7,297.15,0.0,0.0,1,0,1314
15921,7,297.92,0.0,0.0,75,19,3694
26560,7,295.57,0.0,0.0,90,17,4828
45022,7,301.95,0.0,0.0,1,17,4053
25645,7,292.58,9.0,0.0,8,3,478
30055,7,255.53,0.0,0.0,1,2,740
26887,7,285.12,0.0,0.0,12,23,1261
104,7,276.11,0.0,0.0,75,0,1233
9338,7,279.88,0.0,0.0,1,1,301
39150,7,269.51,0.0,0.0,5,18,4670
30160,7,272.49,0.0,0.0,40,21,3331
27175,7,277.572,0.0,0.0,0,22,2610
14208,7,287.69,0.98,0.0,90,21,3024
43745,7,285.51,0.0,0.0,40,2,253
2460,7,265.92,0.0,0.0,90,21,2614
213,7,281.81,0.0,0.0,90,21,2679
32645,7,284.59,0.0,0.0,90,19,3632
31186,7,285.09,0.0,0.0,75,19,3310
26406,7,294.09,0.0,0.0,1,0,426
19738,7,273.08,0.0,0.0,90,2,260
34957,7,291.55,0.0,0.0,1,2,383
13885,7,279.57,0.25,0.0,90,2,269
12588,7,263.01,0.0,0.0,90,18,4757
43930,7,288.39799999999997,0.0,0.0,80,1,319
8093,7,289.31,0.0,0.0,48,1,503
6217,7,291.74,0.0,0.0,90,18,4197
10039,7,269.15,0.0,0.0,90,20,2713
965,7,276.83,0.0,0.0,90,3,474
36047,7,288.72,0.0,0.0,1,2,321
6295,7,286.4,0.0,0.0,90,18,4442
9267,7,286.7,0.64,0.0,92,21,3250
41712,7,257.15,0.0,0.0,1,2,245
16005,7,299.52,0.0,0.0,75,17,5996
18286,7,298.53,0.0,0.0,5,21,2894
6711,7,285.7,0.25,0.0,92,1,372
16289,7,300.55,0.0,0.0,1,20,3677
27291,7,279.553,0.0,0.0,12,20,2518
44253,7,286.9,0.0,0.0,1,0,652
27315,7,279.008,0.0,0.0,0,20,2799
3608,7,274.01,0.0,0.0,90,19,3330
9138,7,296.73,0.0,0.0,0,20,3321
18802,7,284.04,0.0,0.0,1,21,2195
9989,7,279.37,0.0,0.0,64,22,1685
5532,7,283.03,0.0,0.0,40,17,6174
36716,7,292.15,0.0,0.0,40,21,2718
35324,7,289.08,0.0,0.0,75,3,504
14692,7,289.8,0.0,0.0,75,23,1072
43978,7,287.37,0.0,0.0,1,17,6722
39746,7,267.38,0.0,0.0,40,20,2777
6266,7,290.39,0.0,0.0,90,23,1016
13758,7,283.23,0.0,0.0,75,19,3685
6647,7,291.64,0.0,0.0,40,17,6079
34886,7,293.15,0.0,0.0,1,0,615
685,7,276.01,0.0,0.0,90,0,1159
21738,7,283.87,0.0,0.0,1,21,3261
14622,7,289.92,0.0,0.0,0,1,740
40529,7,272.52,0.0,0.0,90,3,391
23916,7,291.74,0.0,0.0,75,20,3023
29604,7,266.4,0.0,0.0,1,2,599
45855,7,303.15,0.0,0.0,40,18,4109
34044,7,289.47,0.0,0.0,1,0,1373
6304,7,283.88,0.0,0.0,90,21,2381
19594,7,271.79,0.0,0.0,1,1,372
31097,7,276.608,0.0,0.0,0,0,1230
22170,7,278.22,0.0,0.0,90,22,2998
8454,7,292.07,0.0,0.0,75,21,3349
26223,7,288.63,0.0,0.0,1,23,9
34922,7,296.61,0.0,0.0,90,17,6039
34089,7,291.62,0.0,0.0,40,20,3646
47498,7,285.09,0.0,0.0,1,1,417
40641,7,263.61,0.0,0.0,90,17,2357
19722,7,266.41,0.0,0.0,1,22,4088
29649,7,269.48,0.0,0.0,90,23,1857
37860,7,285.48,0.0,0.0,1,2,662
38556,7,274.35,0.0,0.0,90,18,4297
12893,7,281.77,0.0,0.0,20,17,5988
41187,7,261.79,0.0,0.0,90,0,1368
45745,7,303.15,0.0,0.0,75,20,3033
7752,7,296.19,0.0,0.0,24,3,361
15922,7,296.22,0.0,0.0,1,20,3288
13860,7,279.23,0.0,0.0,20,1,324
4133,7,268.87,0.0,0.0,40,18,4818
42363,7,273.55,0.0,0.0,5,20,3093
2139,7,266.65,0.0,0.0,90,19,2953
22829,7,281.29,0.0,0.0,40,21,2521
35239,7,294.22,0.0,0.0,1,23,1183
17823,7,289.48,0.0,0.0,1,3,388
46639,7,292.94,0.0,0.0,1,1,868
8396,7,298.13,0.0,0.0,88,18,4921
33047,7,283.62,0.0,0.0,90,23,1034
